frame,FaceRectX,FaceRectY,FaceRectWidth,FaceRectHeight,FaceScore,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,x_24,x_25,x_26,x_27,x_28,x_29,x_30,x_31,x_32,x_33,x_34,x_35,x_36,x_37,x_38,x_39,x_40,x_41,x_42,x_43,x_44,x_45,x_46,x_47,x_48,x_49,x_50,x_51,x_52,x_53,x_54,x_55,x_56,x_57,x_58,x_59,x_60,x_61,x_62,x_63,x_64,x_65,x_66,x_67,y_0,y_1,y_2,y_3,y_4,y_5,y_6,y_7,y_8,y_9,y_10,y_11,y_12,y_13,y_14,y_15,y_16,y_17,y_18,y_19,y_20,y_21,y_22,y_23,y_24,y_25,y_26,y_27,y_28,y_29,y_30,y_31,y_32,y_33,y_34,y_35,y_36,y_37,y_38,y_39,y_40,y_41,y_42,y_43,y_44,y_45,y_46,y_47,y_48,y_49,y_50,y_51,y_52,y_53,y_54,y_55,y_56,y_57,y_58,y_59,y_60,y_61,y_62,y_63,y_64,y_65,y_66,y_67,Pitch,Roll,Yaw,AU01,AU02,AU04,AU05,AU06,AU07,AU09,AU10,AU11,AU12,AU14,AU15,AU17,AU20,AU23,AU24,AU25,AU26,AU28,AU43,anger,disgust,fear,happiness,sadness,surprise,neutral,input,frame,approx_time
0,171.51393229166666,98.18790108816964,83.94531249999997,104.76862792968751,0.9990593791007996,173.70340188259388,172.21338786378556,171.26388233200686,171.5608495152427,173.6346833650325,179.23340379529512,188.81511926916713,200.1409935608948,212.066512369895,223.79712544758888,234.300633113083,242.6776116788768,248.13058088462878,251.713265881279,254.2190104419746,255.99814955371278,257.45293411523414,186.52089757809935,192.97623429894645,201.19699303042808,209.5012383630548,216.42532825729134,231.3170643323517,238.26418217069727,245.44086006105607,251.06149188363074,254.41128216014909,223.08905176100754,223.0477093699728,222.99468440006862,222.9679321187574,211.02090282698302,215.37191034543642,219.94418995424198,224.14237974922779,227.88019800293807,191.81904825951258,197.49681531145902,203.11565990179483,208.65881127265598,202.94986320039138,197.2975820052347,232.97273080006613,238.4322494438759,243.49085854982863,247.68133739314237,242.7778615442497,237.73791159248879,198.84734840586512,206.98684614615945,214.54794008105142,218.52632653838455,222.99427225007642,228.23427231440985,232.1848423940883,226.43977874205353,220.8886953572518,216.29326790615767,211.81833812550724,205.90553692028766,201.39879665387645,213.33533110812243,217.5929341978914,222.0191028876477,230.31545742133306,221.5254371206395,217.17873844301351,212.92820934583776,139.17461823092614,149.7997813336602,160.5599198120182,171.35294411293478,181.13098536217717,189.01313664734843,194.08974546750557,197.5633830698587,200.59697187236932,203.1346618042777,204.10436081226467,201.33205262389342,194.83308420614588,186.0565749315599,176.2465058811063,166.51831979364638,157.08425892788526,122.54747965193515,117.93672209454063,116.92437492940736,118.83556689864304,122.43358387500268,125.45936805538851,125.4579142899615,127.91932649876996,133.01895576939992,139.79134449196587,132.17941747576452,136.3271376307977,140.30281139181855,144.5830003011595,155.66841879380766,156.93727125339808,158.12307923638048,159.03186996915804,159.84636078372264,132.7077937657513,130.38576693748314,131.01803500004655,135.07870158309305,135.0362276529889,134.37034313833533,141.2719596175432,140.07478378841262,141.8480029275357,146.82609665910527,145.58340073674643,143.9524894962901,171.741893807382,165.93767539101378,163.73262797098332,165.70492304997012,166.02222608850238,171.4701745579859,178.852440358085,178.10089608778205,176.41231007614596,175.1700525315061,173.84398615936357,172.7769747914026,171.42224526071237,168.5432651607263,169.8097496312707,170.87399584746586,177.58728226115187,172.2405803106587,171.04162099610738,169.78100404272453,20.554879624761128,7.921210237733621,-14.648313965995156,0.5344359,0.4757416,0.15134233,0.37538934,0.22190765,0.0,0.2746408,0.153566,0.0,0.13172202,0.2234101,0.26686418,0.49750188,0.0,0.19645111,0.38219053,0.16318497,0.06270225,0.11781903,0.71704185,0.025657259,0.0009872369,0.0070329728,0.0012399735,0.08386345,0.014409036,0.86681,P7_T2.mp4,0,00:00
1,169.8277157738095,98.69180733816964,85.44581473214285,108.88693150111607,0.999233603477478,174.21733285782025,172.4298435485463,171.3732047916355,171.77044583935262,174.00802887027234,179.26716879836232,188.05922327546418,198.63248393129035,210.0354916532709,221.5780210885829,232.01223900539284,240.51795056514987,246.3174105147514,250.33866858387398,252.9906909557071,254.76552054547895,256.1996085862282,185.55725615779707,191.90298047274896,200.11234711899354,208.43270340696336,215.34013219425606,229.86995433974994,236.80444322880206,243.90455598431473,249.4076437617029,252.44270539810205,221.70092667668658,221.54653339498276,221.3776462726186,221.1927232459451,209.29224033906385,213.63540419491073,218.2873117790639,222.57601664468103,226.40848873980744,191.49265135451617,196.96895161715352,202.4755362964528,207.78433963047019,202.29416468909207,196.80482308514047,231.43362245621492,236.89135175536242,241.89613490452356,245.9378447874957,241.14912188959704,236.10463449557486,198.03845063972278,205.6861283900271,213.04498852235807,216.83689967059613,221.08255136524582,226.2869305103465,229.86423001256813,224.3559085646137,218.66958001180544,214.16871678324975,209.824392485566,204.1816700659427,200.6116019076508,211.90935599738825,215.92249486775296,220.07213362975313,227.9317438851888,219.2438663216458,215.06837852302465,210.99199946665135,136.61620119442844,147.3405529350536,158.24059868505915,169.104039893902,179.21315496778615,187.69978543693713,193.70435542825334,197.85460945807304,201.0401858524528,203.12484562446545,203.46141269815544,200.41384321215904,193.9789128515738,185.15578540253503,175.25928040720382,165.4106416905929,155.94229300386073,122.59719931495916,117.91294344107857,116.78124395723371,118.62966814524309,122.38372474617881,125.62442991600957,125.47290658609693,127.82365800776113,132.80991302853374,139.5485286813646,132.5825598869126,136.76300876909133,140.75580875451,145.18289825622253,155.579129226326,157.0171892492014,158.35973478424313,159.2198168903609,159.87577805619543,132.74314478781307,130.6532980744357,131.2341809898856,135.05828855794627,135.29129982704717,134.64604354245265,141.1294866023787,139.8822063327628,141.63316119467635,146.4543414171059,145.55158386773266,143.98833241998094,172.11910143206592,166.45202531026916,164.24664843442235,166.14121381479723,166.55229060025377,172.04475527250457,179.46863908870077,180.02562001759154,178.979789335574,177.7873146310988,176.37724539991243,174.56802311784818,171.82927913626065,168.72998042422122,170.01621727147446,171.15349700079656,178.30082182620876,174.53028149944944,173.3847073368639,172.05709178169639,16.559729354006343,7.891258145631977,-14.713957560104088,0.58163106,0.4007327,0.15353467,0.39921716,0.1734277,0.0,0.22522452,0.015763182,0.0,0.05949057,0.13905531,0.28445798,0.59523106,0.0,0.19510686,0.34841996,0.24719162,0.22855656,0.049418923,0.50268346,0.019741558,0.0052443384,0.071423285,0.0040444722,0.07957141,0.028961936,0.791013,P7_T2.mp4,1,00:00
2,170.39069940476188,99.02483956473215,86.46880580357143,111.220751953125,0.9992874264717102,175.64579986930417,173.81325656152856,172.84072226419462,173.62731737501917,176.46241763355619,182.28537649785866,191.3155964007642,202.08766717360763,213.68500293494145,225.46700506228953,236.06013318378245,244.6947087684879,250.74012881238014,254.93430304234732,257.782891220568,259.6534361752495,261.0704433670256,187.41192356097628,193.86328185882246,202.052899286272,210.4310333617334,217.42336025780415,233.23895837697435,240.44806251361152,247.81921260952717,253.5708975036698,256.7245091584057,224.35097218682873,224.13645420264103,223.92817303887918,223.7376636312797,211.74828324720843,216.2463274601172,221.07359464920359,225.50503057457973,229.54190010161255,193.10855499114317,198.8523643084726,204.5864803022193,210.0042486946087,204.32140350142902,198.64878064785034,234.8121883742639,240.3988361809647,245.66770048568725,250.06060177057515,244.94252691887783,239.6685395116627,200.48626409017248,207.7642516809772,215.63570773786398,219.8397065510275,224.3746784685494,230.2561592326767,233.8081875677535,228.3549313489359,222.0371754498675,217.0408936092921,212.18985251989622,206.16045012642164,203.19630973506892,214.59777831003186,218.97404542207482,223.400923059053,231.72243253274007,222.54131578258006,217.98620148072368,213.43985770759116,140.7961030493375,151.70658509589157,162.6647939334467,173.6317335240852,183.58940601341493,191.86143459035614,197.88272673073874,202.08052054398877,205.07247604072276,206.8870566692617,206.85294507999387,203.6783159768332,197.17012226631815,188.13588104616102,177.96207568164047,167.87484597616896,158.29781045588965,123.41094622449317,118.40302603151599,117.10503551115697,118.87714967714717,122.75848650602865,126.5173044183496,126.37770783055291,128.76203473319717,133.87977944707853,140.87222567007072,133.7702810864262,137.84476245908832,141.64723015926205,145.8164849504742,156.94866846188503,158.2447736168857,159.50745132363465,160.37890378583987,161.08618626956545,133.99808413453118,131.61229348831762,132.18061181692997,136.23044024762822,136.4266693923274,135.76996959058866,142.42195621897008,140.99893892791886,142.74320417923337,147.67745193093032,146.71099932902442,145.1902691995924,175.4534180820123,167.99517524372152,164.791334910199,166.65897624312618,167.06639812846967,173.4213840270189,182.4021667863831,184.47559932797864,184.21131406243376,183.1533218015481,181.704470232011,179.10992111434993,175.0462348505116,170.14478609194697,171.33410160741136,172.51982936010532,181.23396418088066,178.66378162057205,177.54654752076902,176.2586997887301,16.550763421863664,7.8860023132071335,-15.004374148131701,0.58381456,0.46551308,0.2685801,0.37723058,0.17487381,0.0,0.25372708,0.034927733,0.0,0.0904505,0.24438901,0.5072586,0.55769265,0.0,0.26111883,0.38825583,0.64675814,0.23211108,0.023118004,0.43995622,0.06958647,0.0075112544,0.30753088,0.022956358,0.05942856,0.22939083,0.30359563,P7_T2.mp4,2,00:00
3,171.18792782738095,100.04835728236607,87.22970610119049,108.73933803013394,0.9993143081665039,177.13321080148987,175.0085510831278,173.7089360138111,174.26733582056394,176.9335781359352,182.55805883808782,191.50435554074926,202.2968820451068,213.85646308827785,225.58999890685732,236.13625799499627,244.74563495716248,250.62539347557436,254.65541058623197,257.2739720578832,259.01726863615346,260.4067757650909,188.86965934757492,195.00422902363368,203.02703166532456,211.25276080460912,218.13578089613452,233.72136189707498,240.65590109940717,247.77285715331897,253.31081157109267,256.17157664021306,224.85865930717796,224.49951106144633,224.16741345994566,223.85990876731745,212.41005083038237,216.76435678842685,221.48328645325492,225.8406334699234,229.76889567015144,194.62511556693568,200.0653400048116,205.48225873382083,210.79186542609142,205.34180226913782,199.963145657522,235.03865360574648,240.43982260658788,245.44317291801838,249.65079251890452,244.73247518429332,239.7367625188188,201.17012315904853,208.44073044990836,216.02675618569808,220.1162411588601,224.51174529473423,230.1658043752682,233.79563839287889,228.34855018457924,222.2679184664681,217.43291524945394,212.7664496791228,206.81913066010347,203.75017751753484,215.1141274927524,219.35802202310765,223.685261781634,231.7643667849086,222.6919789251819,218.2365947116958,213.81783542163805,139.25031378912598,149.8887535084972,160.70323241174546,171.3953845374017,181.04519243115752,188.98654758970088,194.5640668801609,198.30698783483848,201.12969689411918,203.04218832995153,203.35140410415846,200.39737731135384,193.99234785884633,185.0963880651737,175.15123971328572,165.3308914296354,155.9478567092905,122.7017127427463,117.59259036799797,115.99178799701816,117.52741954836814,121.26362256343829,125.21295051119357,125.09724639707558,127.4228668136267,132.36193101237996,139.14061012699884,132.01991302654446,135.9739620039283,139.7075847857542,143.81895215901508,154.39701014276602,155.76872980092818,157.04141672389966,157.83278417641822,158.3971844351619,132.5696135389982,130.28703849061742,130.74498225341182,134.36223982141883,134.58468431547533,134.0509863046045,140.48848353006835,139.38970082782228,141.06294028190888,145.68316387257488,144.6142200997688,143.1286668507599,172.08105381421603,165.45049603198854,162.738571727287,164.52326092447538,164.90891537939024,170.52536177576636,178.5000752474514,180.0642760279335,179.65757526960027,178.65065820402307,177.3456785050749,175.1990877763418,171.66578987034563,167.358694208587,168.5086965823636,169.5693493871564,177.33841418600883,174.86338134823876,173.84143787534293,172.66135157635486,16.783169329041975,7.021819502977963,-12.960020107358858,0.55553526,0.516648,0.2967069,0.44663417,0.17073423,0.0,0.21893,0.010285393,1.0,0.14667432,0.21340092,0.33408105,0.5562492,0.0,0.2946664,0.37457454,0.29238373,0.31862357,0.048548993,0.51890105,0.012606377,0.005556299,0.096165426,0.009474248,0.03819773,0.09664553,0.7413544,P7_T2.mp4,3,00:00
4,172.81722470238094,99.0592529296875,87.26037946428568,104.34346749441964,0.9991039633750916,180.35006541217373,178.27134416407014,176.99207812811153,177.40138198652974,179.73070904735897,185.32179814875786,194.6348299633605,205.69310741345112,217.4322811272593,229.23983665275196,240.13792341187457,249.31787843693883,255.3522701245189,259.2046159264112,261.58799727008653,263.25360281689956,264.6179552309822,192.23104789038203,198.32065625831655,206.0507265633981,214.1054061681586,220.84864017062702,236.63746873368441,243.62756387504356,250.91388939778108,256.4634773631009,259.4855317672627,227.71042006087671,227.26614912107303,226.8751208382469,226.49689945188467,215.7875278349452,219.93787280286728,224.43741466976925,228.65924988316203,232.47387653894216,198.00886131832783,203.41487919782244,208.7696956127538,213.99811109414154,208.641294534541,203.30041196325655,238.0111651071918,243.47385126457127,248.55034530981726,252.77765106814482,247.75167560224853,242.71396794448674,204.42288494205553,211.8123298636518,218.9115523011037,222.70772239805208,226.82116917476347,232.32749281677258,236.65126823925655,230.82423483335074,225.16101924643243,220.70846585280364,216.38435458513268,210.6686463954878,206.7662372710548,218.05860254809093,222.04230113422838,226.17077138563783,234.7418166970093,225.5038126971804,221.3674388890371,217.3017791508212,138.6001379969607,148.82547460395685,159.35461676710452,169.822478378466,179.31751589473828,187.0782339389393,192.1130458648666,195.32201677365452,197.98120164811277,199.90303468292038,200.7468121307151,198.30449368833612,192.0510637698009,183.23985929682578,173.42055952090104,163.6709961322483,154.217409375277,121.91699101707974,117.08101623411011,115.27537257335501,116.44061730252379,119.83051920838305,123.47258114386108,123.52705523319094,126.19633412132485,131.55515082559458,138.34008560544765,130.50787358416278,134.55317737243382,138.34620545107725,142.45267411112567,153.74694997411447,154.97109075424177,156.03108533342092,156.95010702955426,157.58929505266082,131.61077798339974,129.2060033013131,129.6276158858345,133.28307058104707,133.57854717656127,133.08322403672184,139.42649254277703,138.30697500162358,139.99739204452885,144.68549232586,143.7052460521383,142.1706313230911,169.76326514038638,164.56440403545383,162.45391556427415,164.16597969528755,164.43705900377344,169.29150713783415,175.99786533877102,175.52920457516547,174.30928798116787,173.35689073667402,172.24303405272798,171.0454548952784,169.39235771587417,166.61672412024677,167.70366840987532,168.60703972029492,174.81589925090333,170.61678209860386,169.64149513881006,168.59235955401024,22.439448064732606,5.849297622259258,-13.46778693838588,0.57232565,0.4929649,0.18947488,0.493561,0.21936019,1.0,0.21909465,0.010609299,0.0,0.1697251,0.21207298,0.14011148,0.55371195,0.0,0.28540152,0.4620162,0.34745318,0.30012882,0.056862187,0.6032291,0.0028176534,0.0036121346,0.037777938,0.0033179813,0.11933423,0.029681824,0.8034583,P7_T2.mp4,4,00:00
5,177.40355282738093,97.37726702008929,89.0150297619048,105.57179129464286,0.9988226294517517,182.94981642554714,181.18039947628526,180.3006775480522,180.89352817200256,183.16559050838848,188.5056351909018,197.47385629753913,208.30344577819508,219.5790550749922,230.96066647413053,241.54784353909614,250.66326923214834,256.8643846680277,261.06999051696357,263.90225825797035,265.8960839534178,267.5511076594191,194.81780440361072,200.90400368373577,208.79656169864617,217.0229530904269,223.86593322963387,239.10575535587367,246.0088949728804,253.19876431136456,258.7998933499133,261.95644234786874,230.37607673491883,229.97324911320646,229.5781991069245,229.18087622467692,218.47993454410562,222.5861756926063,227.03361252384593,231.2675122805658,235.07077377709763,200.33483325589182,205.78033825054533,211.05344447054767,216.57794889494144,211.14406879247733,205.82273003018227,240.8769977794368,246.37032755790415,251.26418441268086,255.61285307903776,250.64652848126565,245.71644908161568,206.90821708081688,214.43550656056894,221.60103875873077,225.44847409047387,229.6717268202454,235.19458133301632,239.63524484285685,233.63015552015443,227.91272470213138,223.41926402035966,219.07808602828132,213.31219613547736,209.2378281080753,220.70423439311196,224.78421287514004,229.04651225480515,237.81797856876162,228.312909444814,224.0932661326888,219.9596636351474,139.57128308029314,149.73925422464495,160.09831307392966,170.37531430488252,179.6541529838847,187.1384768016962,191.75848608249467,194.38682927756705,196.71703306483636,198.72704073102878,200.16885961015973,198.58136523890974,193.14673002815138,185.0088977371156,175.56249297654523,165.9168453414645,156.46654422209596,121.28908055464105,116.38364977748482,114.57448770315719,115.75477482458844,119.25332369561607,122.76018630896296,122.66942984308184,125.17138301186928,130.29717137921267,137.03642984312694,129.29958270956564,133.26663474619454,137.05130547652288,141.16651353601733,152.6220689148662,153.7724008902661,154.78133883757513,155.65622240941306,156.30121326107863,130.9258292384745,128.67249547555576,129.04609285519925,132.43817145674325,132.48903177589978,132.0751191644284,138.4029266699104,137.4967589614434,139.16721708097828,143.7190929403901,142.3840539251434,140.87380713239114,168.8513773987562,163.45031430275844,161.27486240930455,162.9693103193465,163.2342249622043,168.11592457344423,174.97265523468877,174.10721806761146,172.59287858790452,171.6090177870462,170.58521930850708,169.79716563942043,168.42387283798905,165.38098274047817,166.4042677453772,167.29293204358447,173.82211182896646,169.31708288812743,168.3123962005148,167.31328976319637,22.416955957819855,5.873627891203148,-12.115464807975007,0.54428405,0.43044975,0.2857437,0.37967014,0.26292086,0.0,0.23954684,0.0076883715,0.0,0.22981866,0.21453135,0.16471224,0.60132694,0.0,0.19542545,0.4182748,0.68261194,0.15800124,0.044149294,0.69617486,0.004389623,0.0028507884,0.013280562,0.0057418086,0.092682965,0.06348025,0.81757396,P7_T2.mp4,5,00:00
6,179.65269717261904,97.83586774553571,90.13002232142858,107.83020368303572,0.9992005228996277,187.60138413531863,185.35451364683544,184.04826623748383,184.1536321571417,185.9207624315518,190.80150711357203,199.4982561782947,210.29616318319938,221.59790461825972,233.1056307767591,244.00599604464338,253.58852183954858,260.3761571319684,265.13481108396746,268.3695444318336,270.7338009538558,272.85966819134075,199.21461696873953,205.23560654415368,212.88757941913906,220.80662094566006,227.35609061944098,243.28817505072033,250.37662555116393,257.65632581991673,263.49154544153083,267.1125729336699,233.5800569975925,232.85237927890847,232.12422337795905,231.38223104178172,221.11992288090454,225.14979620996232,229.5793450741071,233.99440193056327,238.05568874941108,203.38270425404139,208.83026459814099,214.20509496219637,219.96491603822065,214.28152314218025,208.8571315001011,244.89344834090912,250.40678959697019,255.41839425474973,260.05646914969566,254.8501286206398,249.80690994502345,209.8401392669668,216.94291981013808,223.9555977030584,227.93148271182883,232.2776119085125,238.07160759127862,242.89456934535713,236.6742201846648,230.76899313687244,226.18762911607976,221.79255950705564,216.092904557683,212.2407569227025,223.0777476151866,227.28235028654566,231.65584384899785,241.0268434050174,231.16111801973645,226.89473728473433,222.6480854244886,141.91922913403715,152.06019468876002,162.50947211540935,173.0640036287674,182.56078054582198,190.04159502026224,194.56991166006404,196.86944389867895,199.1170393731774,201.45578255755527,203.55786408364506,202.67323460526865,197.6891485656013,189.73401584696822,180.23159329413502,170.33407650082205,160.61843093332268,122.76840346662244,118.13129264882451,116.57111888761865,117.7704694228014,121.19958386155345,124.80139151167023,124.83151699439055,127.3700516706088,132.3194810649603,138.9078146167309,131.545932555575,135.41376765390757,139.1455637540419,143.165094463456,154.85898006292325,155.96142927580746,156.9721908956094,157.91495808231812,158.66447793286693,133.4349684571939,131.10371808041018,131.51928931951323,135.05774553208144,135.05152916263123,134.59124788171312,140.8696113488627,139.82808409911414,141.47296939115935,146.1470814898971,144.77578201090782,143.3004007630218,171.2198782970104,165.42994716350023,163.00675082095864,164.67984886666258,165.00920847088398,170.1619077474258,177.50764344450715,176.1955190208614,174.47092383022053,173.4295816832844,172.45086598788154,171.93479163425508,170.75525481261778,167.29776565524617,168.28174906818563,169.21834616114717,176.28034238464997,171.3067069412668,170.22637751446604,169.25218912535016,22.26639559585193,6.2618935672993965,-11.304882128891306,0.47973216,0.47364658,0.14632757,0.45310003,0.299212,1.0,0.26339853,0.005545926,0.0,0.20397457,0.3746156,0.38253784,0.5489395,0.0,0.22396617,0.63486457,0.06454601,0.25813192,0.09879171,0.64578253,0.021109885,0.008955999,0.032130633,0.002595688,0.1659495,0.06793238,0.7013259,P7_T2.mp4,6,00:00
7,182.07509300595237,99.74501953125,89.30388764880954,107.11086077008929,0.9987542629241943,191.40834970163544,189.10927599066673,187.70365317759337,187.75545223465133,189.48747710003622,194.21226933801523,202.57620150454798,212.9105395399617,223.9849308663626,235.41220697984818,246.26185800840528,255.83615477133955,262.59214614387065,267.2835069697237,270.4043977633529,272.70536761284956,274.72986131206204,202.2637140445651,208.0112125387169,215.44734305533606,223.15614595343484,229.52584219496114,245.7236840966061,252.6960804186239,259.9043027453537,265.69886378082657,269.1676327897103,236.2297836072553,235.52316364368556,234.8024701185975,234.0661171706769,223.92133935989412,227.82975202761742,232.17039234571556,236.49860625293587,240.39754205860248,206.8562266790791,212.14258811382544,217.43225534160123,222.79018738696476,217.2854788972092,211.96386843875814,247.43619214219356,253.098674679803,258.1751546477152,262.5164308425722,257.44381976337354,252.32517273906686,212.25102425412473,219.4239400984065,226.2510615645231,229.9877721850238,234.1307544262729,239.70185457858554,244.5081711968076,238.37982082993008,232.7132242463025,228.3470339403636,224.13551107955905,218.51467846965465,214.50555977789335,225.36428928788715,229.36540206141953,233.53312986810357,242.64550430214098,233.12315790428863,229.06445614766812,225.028193945586,140.9704662699773,150.81701788085678,160.96984757686317,171.27571672027796,180.75146790792118,188.56023369697837,193.71878773377756,196.84583810468533,199.51178589143356,201.7814598787624,203.36614137348832,201.96956448189712,196.72725858090743,188.53089143208177,178.78611074728224,168.84466793718363,159.13830799871738,123.70560018347527,119.01574094611304,117.62240089705938,119.07003945850327,122.71483907326916,125.96469410087663,125.7348821112936,128.0255859986593,132.82306929274927,139.43009695806126,132.85523086664898,136.95435676445143,140.94647915995347,145.22291890890452,156.1911264777423,157.4532499100815,158.58617544288646,159.46563130621266,160.09377028764126,134.46420208744664,132.02584072162546,132.50563655026224,136.14575519274305,136.25147928036,135.739805340957,141.76483339568625,140.5567479961011,142.17178686018806,146.9171550741321,145.87014568484744,144.35724548279737,171.33509075499038,166.66563320207192,164.80229978598337,166.4567361950392,166.84068317873567,171.52065951225546,178.06575431348804,176.77726114857077,175.17446099680032,174.12536393984354,173.11263443679383,172.32171100509817,171.07302525751842,168.76506076367437,169.8002298212625,170.7433652944635,176.92823974238723,172.10319923502493,171.05346630130927,170.06008124182713,23.296093498302227,8.017917950774054,-8.208166069428287,0.45055345,0.55478334,0.12295471,0.32736486,0.25460136,0.0,0.20615442,0.022969525,0.0,0.17923713,0.22319233,0.19734257,0.6058987,0.0,0.21888356,0.45092732,0.11778803,0.19116783,0.06607106,0.6867642,0.029935408,0.018883707,0.032836713,0.0031963654,0.19086893,0.09101207,0.6332668,P7_T2.mp4,7,00:00
8,182.8835751488095,100.79558454241071,89.3150669642857,106.22391880580356,0.9985489249229431,192.888629105364,190.05892416190125,188.1043918640556,187.75151734521128,189.25705818270106,193.9719547709489,202.56751755177876,213.2234964496855,224.734284186124,236.49406462317052,247.45807815615456,257.01839647911976,263.7554831218016,268.4763382272426,271.73608210171705,274.22610787824516,276.3482441284659,204.16259949828964,210.1054577765732,217.71764298703653,225.48096217774204,231.8289160501614,247.880397796802,254.94132994389977,262.29877097461554,268.22964004010896,271.6100738037925,238.39896667054174,237.56707637471067,236.7680462470148,235.94883655710697,225.47494097930337,229.42824713778114,233.83875030149025,238.2477719084857,242.22125383031224,208.76645341085214,214.12352315888938,219.34793659810765,224.65934020959529,219.20602245926025,213.93998487411616,249.44406314325752,255.14069429346512,260.16686404781166,264.53673456893404,259.3623559591388,254.3149049722034,213.5004411869571,220.822963065592,227.73715271850133,231.46762894838815,235.60272971335314,241.19391201418506,246.02225215976708,239.95041487240496,234.3501456903962,229.94751377158613,225.6853942110406,219.93788488374216,215.7288696342213,226.84217849757724,230.8588458981739,235.04967598875103,244.201016279218,234.72695494789212,230.63840545464157,226.57208311095857,139.76234014293013,149.75401940135916,160.14879605179235,170.78963268031333,180.69649091745626,189.03245837001728,194.74260587608907,198.3423860106549,201.34606370092968,203.72776108964894,205.0933840909913,203.23463063581747,197.534420956317,188.99864848603994,179.12477957838678,169.1027701948257,159.30398962050927,124.27919494822216,119.72526949690847,118.62705988464677,120.50405928057826,124.4844893235053,128.04321134278717,127.84765345431681,130.07235141775337,134.93740757778946,141.70334658775315,134.21321125958465,138.34115496596388,142.33854313496676,146.62931752189894,157.30002081422103,158.71803014141142,159.98738234727577,160.95319017456413,161.56960894014853,134.82931851837284,132.6930656918757,133.2246064532235,136.79130988444203,136.82281765721822,136.21621515457733,142.99791564865586,142.0817285746835,143.77036512936408,148.31907474127317,147.22654822861037,145.65143690682632,172.2416038460158,167.99543191389014,166.36733784470923,168.09326024334908,168.48825845865218,173.05236486379275,179.40088856571737,178.00522415285897,176.44597308563732,175.35948296686666,174.2846553586365,173.31305046584822,172.02882950876057,170.27700645967602,171.40619580270572,172.35112507692222,178.2324721595472,173.41490559047753,172.36673840536568,171.29741914901948,24.069600446655038,9.027102999376345,-8.681715434008257,0.53759146,0.44384795,0.13722412,0.42823553,0.26300237,0.0,0.21851633,0.062429402,1.0,0.1942763,0.31706983,0.1572429,0.61753356,0.0,0.22037357,0.4556661,0.13400233,0.1534329,0.20815194,0.7811557,0.09751349,0.012898876,0.0308519,0.0023346236,0.14609578,0.07496149,0.6353438,P7_T2.mp4,8,00:00
9,182.18387276785714,101.51574358258928,89.7427455357143,106.07318638392859,0.9985347986221313,191.37594397032186,188.68979539493864,186.8593537464535,186.60001487817365,188.26878061450185,193.22235044890382,202.0906779510498,212.93045048404983,224.42801878001842,235.9954287029118,246.72855154282811,255.91582664741736,262.4397121164276,267.1346581521644,270.34009710995747,272.6247767732831,274.4893065679605,203.4785882416218,209.5359638114234,217.36478873486962,225.20140545135828,231.60248862028655,247.4529379265689,254.29544475936532,261.3968485208654,267.032962734501,270.1625701718864,238.06083046700542,237.47070267107202,236.91162065618005,236.3015847152192,225.3023042397427,229.43784960887595,233.93369902044665,238.28937202670943,242.2189621729324,208.15695300793874,213.58655056469607,218.80046264092206,224.13338354447322,218.7404081737097,213.47229875220785,248.53963889330822,254.1626580389875,259.11125083713256,263.5138718622331,258.46528312221966,253.49628902758872,213.14543037864846,220.69552989129141,227.74611249826916,231.5585602057632,235.7749900010162,241.16507474553904,245.5066815548197,239.70020247967778,234.27480050378944,229.85635311034775,225.54026499230181,219.77255520873405,215.49236092991262,226.7380236674682,230.84769375892756,235.12247475212507,243.75619113815617,234.79744241937993,230.63512271952948,226.4780342186106,141.61132621418517,151.41697910632737,161.62677720555703,171.99509694434636,181.468893046254,189.16381596833202,194.22952085742395,197.29960112031017,200.129994600533,202.90594415975067,204.8975249439977,203.4849950152343,198.11520534996012,189.8807064499054,180.25577839336822,170.4431265439898,160.8606398606553,125.25441415361995,120.54503205730731,119.44978629318331,121.29646779854016,125.1303524205827,128.71453928535672,128.44172789858123,130.53866859517458,135.27085894643727,142.03077429037342,134.89178859427207,138.90808994076914,142.77235269264784,146.85736141771542,157.38362618820543,158.74155287010794,159.97851329274278,160.99184090942077,161.74319129751663,135.44825690643464,133.28656921682878,133.8144575052419,137.5052750957358,137.37419543809858,136.74631879476266,143.73270066880488,142.68083895586363,144.2944988101907,148.9440180096652,147.69594650532585,146.1838530905884,172.03220469485302,167.29915701874734,165.52451735451416,167.3414845877673,167.76298493271693,172.64309796065692,179.54989656973495,177.48321261184952,175.48990200402548,174.25741029229815,173.158790234157,172.44560218199422,171.70098141456887,169.6939839570384,170.8642854763913,171.90000975622527,178.21310711803312,172.385763942729,171.21407401234708,170.10108427940335,24.185318697307093,9.309891951247504,-8.235511948439402,0.5422486,0.4573969,0.1593648,0.43063262,0.384174,0.0,0.24658446,0.07754371,0.0,0.25022128,0.25996214,0.15450776,0.63139266,0.0,0.18017372,0.6371494,0.19813791,0.095120594,0.09857299,0.71438974,0.06563856,0.014241298,0.019265598,0.0025049245,0.11728164,0.23963617,0.5414318,P7_T2.mp4,9,00:00
