frame,FaceRectX,FaceRectY,FaceRectWidth,FaceRectHeight,FaceScore,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,x_24,x_25,x_26,x_27,x_28,x_29,x_30,x_31,x_32,x_33,x_34,x_35,x_36,x_37,x_38,x_39,x_40,x_41,x_42,x_43,x_44,x_45,x_46,x_47,x_48,x_49,x_50,x_51,x_52,x_53,x_54,x_55,x_56,x_57,x_58,x_59,x_60,x_61,x_62,x_63,x_64,x_65,x_66,x_67,y_0,y_1,y_2,y_3,y_4,y_5,y_6,y_7,y_8,y_9,y_10,y_11,y_12,y_13,y_14,y_15,y_16,y_17,y_18,y_19,y_20,y_21,y_22,y_23,y_24,y_25,y_26,y_27,y_28,y_29,y_30,y_31,y_32,y_33,y_34,y_35,y_36,y_37,y_38,y_39,y_40,y_41,y_42,y_43,y_44,y_45,y_46,y_47,y_48,y_49,y_50,y_51,y_52,y_53,y_54,y_55,y_56,y_57,y_58,y_59,y_60,y_61,y_62,y_63,y_64,y_65,y_66,y_67,Pitch,Roll,Yaw,AU01,AU02,AU04,AU05,AU06,AU07,AU09,AU10,AU11,AU12,AU14,AU15,AU17,AU20,AU23,AU24,AU25,AU26,AU28,AU43,anger,disgust,fear,happiness,sadness,surprise,neutral,input,frame,approx_time
0,317.6271577380952,67.64100690569197,95.33805803571425,120.34057094029018,0.9991414546966553,317.33629795733566,316.860348053231,317.3341439483837,320.07778756665243,325.61450726437374,334.3991453794085,346.2921539791531,359.78768498717517,373.51577579887027,385.8779365861568,395.7761177106547,403.36103524329013,407.93820743268685,411.06064675908317,413.23971193508,413.4637977255134,412.31847609047287,336.9793210216069,342.9076442808845,351.16766393989946,360.5040812512056,368.9727837075688,390.83273387342143,397.016362065865,403.63068875956486,408.7838872709783,411.39531218190865,381.1509348909571,382.3389924079022,383.5755786060511,384.9818086101328,369.19694696485755,374.8853209431983,380.74550779942325,385.495190068403,389.5109169194581,345.6853819229646,352.8221924304462,359.4635249306869,365.21295570223793,359.16659017016315,352.514567243875,389.8684178497746,396.12482184916735,402.0731918091409,406.0601182048379,401.0906538596146,395.27276390644664,358.47346408875677,367.35953644353043,375.8510571925277,380.0758412640654,384.33909193303134,388.8716173914233,391.20466946113044,387.30713981658346,382.4336569052205,377.6517914615296,372.56134110300314,365.82963490849124,361.3063237021796,374.38845713998836,378.96970925043695,383.1952421682437,389.4569311286615,383.0307714267671,378.5479108301252,373.7472037257114,112.3706541134635,125.66691885078467,139.22515497455177,152.24761741511924,163.29940052075884,171.91382673958788,178.10786131294233,182.27024152872823,184.5460714145681,183.81307142119346,179.8453137684977,172.52731258991236,162.49012149708457,151.15371655721816,139.06205281418755,127.0918398855925,115.66985989277653,92.39310119336375,86.59265419380705,82.74376512703296,81.83999160275083,83.4366415930163,86.5693840111829,86.1769433772167,87.92583295323139,92.04524058283236,98.1603493416605,100.56241146840075,105.96924507187454,110.74048034151674,115.92135173517042,130.2642109040186,131.2931601073675,131.8537877400132,131.95420199948907,131.7219994040938,102.5227661929873,98.95462131395503,98.97053214531464,104.0639219406327,105.00646547419345,104.68695773274432,107.12271794159052,103.9415673462173,104.98005358021078,110.2195501685576,110.85393485498768,109.78726359676534,150.1820325748784,143.9560816570925,140.50762737339215,142.14183372553472,141.64665697828724,146.59299316345474,153.44213911077728,155.01726407452261,155.697328383363,155.46617589423,154.54555978446615,152.4867317755033,149.53353170590586,145.86455510712128,146.77271626801988,147.21407076561005,152.2389927718829,150.15147620413097,149.77373920969413,148.864114785971,15.028308276001932,4.409860739283817,-11.748216777095308,0.7859683,0.643124,0.64640087,0.50927776,0.17929119,0.0,0.30673033,0.0066105905,1.0,0.056882445,0.18981779,0.42742044,0.5898939,0.0,0.35931525,0.30689612,0.93288,0.5631502,0.4889436,0.1511305,0.24587162,0.00075619534,0.24334788,0.0074584424,0.22673912,0.25498983,0.020836914,P10_T3.mp4,0,00:00
1,318.62581845238094,69.091552734375,94.2558407738095,120.59543805803571,0.9990737438201904,318.0067819946567,317.2836089930388,317.73842699542803,320.4495014620623,325.7459961239254,334.03185700954816,345.2223068402961,358.2322098194164,371.79959769403763,384.14500155296577,394.0235448844508,401.8096761234324,406.69852650594163,409.7641370762619,411.7206691799236,411.76120114637865,410.5103168639038,336.4811427590274,342.242586258479,350.3344668800846,359.38609426601755,367.6133243985042,389.53912572372906,395.74463965583095,402.1564620734984,407.1180440033899,409.45682213672967,379.9411664179553,381.04180899119103,382.177066329565,383.4749604475751,368.4495388032686,373.954200779974,379.66117756263884,384.14331954967594,387.95489426619076,345.36399189690195,352.17529009589543,358.7025367547033,364.2191193906215,358.3884334224067,351.91931938499147,388.8525061038615,394.83749646618463,400.57870848504024,404.3220111193052,399.6132558480145,393.9621905798339,358.17030778552305,366.05295151070726,374.63456679786657,378.93744173684325,383.2452160495051,387.84885042801267,389.3008505499995,386.03126042174574,380.9896755148654,375.93372888758745,370.5878825240702,363.9514177849784,360.9890132113884,373.27612056142385,377.8609682570331,382.0860138848108,387.34765657594363,381.353221118224,376.73316348708164,371.81403704535614,110.06521433567445,123.52271132869578,137.11319440233456,150.18840655021737,161.51809606355746,170.7153159291234,177.7713197298082,182.68389929719035,184.949186825253,183.75081554805126,178.99229885635629,171.2913632404172,161.1736217898077,149.75187925539743,137.6453629919095,125.78629960215284,114.4521333723645,90.67351701043837,84.86658826048469,81.30711349089289,80.58374856838682,82.30190414683877,85.31848000843252,84.93364843780007,86.64597522792855,90.62149782407978,96.82942262756372,99.75410288634393,105.11263327979782,109.90330642413049,115.10698038137068,128.99435859980278,129.8458447318727,130.37995409447433,130.3881225925022,130.2023000444405,101.62294223900219,98.14424891202445,98.17630185676738,102.92376476786815,103.9228272808872,103.64103997589936,105.7934693960458,102.88532883628187,104.01260312827272,109.04350084501951,109.57315505531767,108.45406651267051,150.88516131811306,143.24823670942305,138.98294376190086,140.53100783587965,140.03220329104792,145.4748985414257,153.3658401495062,157.31517524828405,159.45464893027008,159.6020355467455,158.72711781500007,155.5847820176916,150.25422894562462,144.86679828538894,145.64103733816785,146.02953696982073,152.3824288927401,152.84861982506564,152.76414875728645,151.929935505154,11.290804915765287,3.625911257735346,-11.363861679847181,0.8072224,0.73706204,0.62782645,0.5014779,0.14081024,0.0,0.24312362,0.48808697,0.0,0.06426102,0.15926084,0.33504465,0.37068748,1.0,0.25961328,0.16166073,0.9442609,0.5836449,0.29735172,0.21149728,0.2846947,0.0006638726,0.08687818,0.011225647,0.24121103,0.34665352,0.028673122,P10_T3.mp4,1,00:00
2,318.20572916666663,69.18555908203125,95.03623511904766,121.96723807198661,0.9990804195404053,317.7337338847829,317.06054620976215,317.5894622470028,320.49664119692187,325.8883342975862,334.1541519583313,345.1947325437226,357.99758144668175,371.47323417848776,383.81198688587847,393.6959735210007,401.6303356486996,406.8064053421229,410.15291586656167,412.2428797694268,412.3092240910738,411.0756122783905,335.9869563722405,341.6435360470546,349.7144601748931,358.7759342495729,366.99442105994376,389.3360393072672,395.6531004763684,402.24847629287325,407.4584814775794,409.9785450182934,379.62355339788564,380.7200536124986,381.83072996421555,383.11243595773254,368.0139513929142,373.626358224512,379.4248432126818,383.98448212216067,387.90034120780507,344.7521535433339,351.684982489352,358.30126919855735,363.83172051014037,357.9289340479914,351.38187050673724,388.9515126787917,395.093679573024,400.9375805425869,404.7871825443511,399.9255962764442,394.1439045583822,357.6162433585826,365.6275143014872,374.37580043148756,378.7303259036799,383.09052183071384,387.8629423771804,389.37509565546094,385.93955026623206,380.7030160766437,375.56811388537056,370.12959809432357,363.4009404177107,360.5255051101839,372.95362418587854,377.60255967344796,381.89525974031324,387.37783932736795,381.0991627756561,376.4202262200862,371.43518978838887,111.29042348387482,124.64032733673537,138.10585612570492,151.0356621506797,162.20516706972782,171.27338462378086,178.3015557251283,183.2528311410763,185.54748101617076,184.40211020459975,179.6901977731816,172.11566526217882,162.19332018099718,150.841601738446,138.68177369075013,126.74593733307509,115.34751615207065,91.55020272819175,85.5532300111234,81.87886033057453,81.04590322850271,82.68557631239467,85.80539077604203,85.32603451411713,86.96875655795853,90.96852092770558,97.37924492512542,99.9568897538119,104.97761079401643,109.42926243386906,114.33579359922834,129.02990058173725,129.76258441371164,130.21432774150205,130.3193009462855,130.31926605117877,102.19943251080014,98.46658081233662,98.43399314455064,103.362237790065,104.31281539216126,104.06768599124625,106.26575057283449,103.16493213290656,104.30789954400241,109.55607561356945,110.0332661979337,108.89353966987426,151.49359063613576,143.72386362193095,139.2814286521401,140.88678676046356,140.40852315156775,146.12469058299058,154.28690903377915,158.38669150315576,160.57949128551797,160.7108102958733,159.78288834181345,156.48862451590776,150.91913866557266,145.5350156221219,146.33877206270353,146.79574965650156,153.31663314394078,153.63925585309906,153.51321472763485,152.62134814259105,11.068015165139576,3.4232178771714468,-11.704775316110252,0.812872,0.7316538,0.57298595,0.63666,0.15452303,0.0,0.2341897,0.31256023,0.0,0.059685275,0.14063087,0.41235125,0.36631712,1.0,0.24054389,0.19093068,0.99223846,0.65639096,0.5282448,0.2233687,0.35814595,0.00086926937,0.061736073,0.009399346,0.26469105,0.2819263,0.02323202,P10_T3.mp4,2,00:00
3,318.5252976190476,68.50947614397322,95.24177827380953,121.49253976004465,0.9991413354873657,318.51306888245443,317.76944374437,318.18012046328136,320.81759924162884,325.98995605095695,334.20108769295666,345.38201434780933,358.4520130674834,372.0974649413676,384.6408516604334,394.82011103754934,402.8420434949935,407.8351987618298,410.9003776235413,412.85401507778744,412.9453972628734,411.7214616768322,336.45145655402393,342.1649243346542,350.325902659687,359.4945833449538,367.87595732130313,389.89492757099276,396.3636235766832,403.0609575313844,408.3280594875357,410.8249065054858,380.33467039911,381.4586295645146,382.6092056596375,383.91276609941997,368.6553389110881,374.25453985615457,380.0665980305556,384.6788696387285,388.61967857653275,345.34185432799427,352.19623077498096,358.83264472126217,364.4848057963217,358.5207973662708,351.93342009462265,389.49147644041335,395.63276596193816,401.5372838595529,405.4443415224547,400.5524922192674,394.7377488893708,358.0273804918539,366.0775592209434,374.7258671989541,379.15064717291096,383.6232385563717,388.46703313499404,390.1920413300529,386.7366980780621,381.5064931129602,376.32671519426884,370.89283814338853,364.14956109125956,360.99126207974,373.34176078412776,378.0665482284069,382.47313171172374,388.1702148299367,381.94491209374746,377.18334062612587,372.1611092094895,110.83392565256742,124.27126928572011,137.84944020030147,150.95884727004832,162.34950281773575,171.56453067722822,178.6026273749841,183.46786843827667,185.72718781766255,184.7405626245953,180.11303168616274,172.45038867571031,162.26037129696482,150.7384994127617,138.49399048694892,126.48748713999885,115.02768232093237,91.36386098162124,85.3733355548235,81.70559997906138,80.887894094699,82.53020341091442,85.62735647860006,85.17755600133914,86.91056100657536,91.02681531061589,97.52589528455972,100.04733450332698,105.48470486329867,110.3470348356818,115.64130118043893,129.92439058628855,130.77330814460325,131.34517674657408,131.35551763667036,131.21290025157796,102.12695702027528,98.55524399540708,98.52242687654272,103.30369817428888,104.35844289463736,104.12041993612739,106.27364525905502,103.27748966628019,104.43835451255777,109.57401854169134,110.12188150593869,108.97663227268885,152.320090758956,144.55376077318536,140.20433894957714,141.8215759522209,141.26204689977672,146.88471905841465,155.04326423283658,158.49820775294128,160.2572105379636,160.3011202166665,159.4317989525148,156.557709311994,151.6691186926605,146.53260740572492,147.32459792956848,147.734001589321,153.97852621533625,153.3885045718435,153.2277689045236,152.37379386886772,11.362512635684617,3.3523775970463094,-10.840276049016824,0.80481726,0.708448,0.5647016,0.4627653,0.1112627,0.0,0.24538076,0.14129418,0.0,0.038574412,0.121804714,0.61238974,0.38568407,0.0,0.2769794,0.20562857,0.99049044,0.72956824,0.43184605,0.20986219,0.20133056,0.0014901863,0.118271105,0.0066575794,0.43264967,0.2113786,0.028222285,P10_T3.mp4,3,00:00
4,318.6020833333333,68.40676443917411,95.319494047619,121.20313371930803,0.9991158843040466,318.13472032834585,317.48410909821445,317.9735093044446,320.69388248163216,325.9697269327005,334.35071061168367,345.69286321439336,358.8231136013251,372.4546170538345,384.9435993586779,395.04703821739923,402.96630870389635,407.91961190671157,411.00332322817724,413.01512341432766,413.1417879803753,411.899043093877,336.1856693439428,341.99897562290766,350.23427901305723,359.51289843407284,368.014144531268,390.3035364766961,396.6981508438359,403.2851330653729,408.39962995384207,410.8182200994216,380.64644478874294,381.8112629225068,383.00704716604565,384.3564656193919,368.93588910624675,374.5655746766048,380.36392671722655,384.9709764512505,388.89334746637263,345.3825302595587,352.33241933647076,359.00815171165317,364.61338168411777,358.65046800329355,352.01825896353256,389.76045055481393,395.92958968423335,401.8629373187565,405.74456345259574,400.86702839071927,395.03167653024326,357.91583345920174,366.14991016835097,374.883063993035,379.31361903811484,383.7916548735747,388.62884383385745,390.43220361031314,386.9384167315447,381.71787912225597,376.545125722676,371.10284926797175,364.23536888073517,360.8623082182954,373.4932820998477,378.2367404949325,382.6575687832465,388.41442172882546,382.1731381521643,377.40054283240045,372.3644928440863,110.9658067298391,124.43928506139865,138.00921172842894,151.09324268247562,162.4103415177582,171.52455534279747,178.43858892418066,183.2275515494471,185.48298878742165,184.4966419028004,179.87108358972557,172.2000187832305,161.99789062056786,150.4660402535536,138.2181636164206,126.24053824080079,114.79470291891172,91.49318428232732,85.42446828158464,81.60355202085687,80.64213536865032,82.16420158730902,85.24865411884909,84.9417498024287,86.79650664588563,90.94393244622978,97.31143846363099,99.84933742381804,105.32900380894208,110.23901340811332,115.58095775993944,129.8222387027798,130.67552320807965,131.24528402351655,131.26257892525257,131.11843740587167,102.14998414176921,98.47327008428806,98.42285913010512,103.28230173086725,104.36076238912065,104.12776235204842,106.14020405335094,103.03722126995085,104.17431988075685,109.37117344415944,109.96858442956477,108.83510084333216,151.8908020607784,144.3892966442858,140.17368385165858,141.7914636975564,141.252573631534,146.7754122525705,154.7850756916498,158.25420758268032,160.00385346883206,160.02758952946024,159.15063831652162,156.245762347393,151.3064511101928,146.39723040127615,147.20240993929121,147.6181117578605,153.74527499043492,153.18047291374137,153.01082683250218,152.15125721253634,11.66347088512818,3.302244952699868,-11.701766104173544,0.818966,0.62988085,0.7737816,0.46514323,0.14110747,0.0,0.2531409,0.07055986,0.0,0.041926596,0.109380424,0.63532424,0.39655003,0.0,0.22942325,0.23974888,0.9772181,0.6724091,0.1429671,0.19729932,0.21913132,0.0010902035,0.08314159,0.009086102,0.31927538,0.3331877,0.03508774,P10_T3.mp4,4,00:00
5,318.76581101190476,67.87422049386161,96.41469494047618,121.12155238560267,0.9990066885948181,319.1413384240856,318.42212303980875,318.7782405095824,321.23952193029896,326.1382737232197,334.1783122772673,345.3536296018494,358.43160434226854,372.13094045724665,384.83287216428346,395.1663300947553,403.19977155459077,408.21351117611056,411.29174219170454,413.22433993268567,413.31019312197344,412.1470686678277,336.5219527372739,342.2028652030756,350.4169145704465,359.62787886995716,368.04464052553635,390.0054185277643,396.57488551282864,403.3464583559046,408.65317306877995,411.19212303694974,380.416873461158,381.4910259421469,382.5834666252131,383.82666585520013,368.70892416309505,374.2584275368976,380.0233695697525,384.64578844857516,388.6233814358675,345.84440056517496,352.67835341727886,359.28358245737655,364.84305727627196,358.92618282090103,352.38534800441346,389.80753169126467,395.99488700933466,401.8848749487666,405.7797075407747,400.8839012659527,395.06902403803684,357.6242464947111,365.81625212442884,374.5884208601227,379.0937640578117,383.6550720993755,388.6389753552134,390.49181886202877,386.8534975799723,381.48515223252656,376.2300793825518,370.73397651922045,363.88827624787604,360.59762139763666,373.1928777014146,378.00362780949325,382.5094908044938,388.46927885957575,381.96885828405965,377.13113935880114,372.03813931056146,109.9270789186129,123.13358653924068,136.46459861091276,149.43145368105948,160.82909264742733,170.04272523980384,177.03684063852293,181.93029916215457,184.32581972549616,183.64214764821736,179.20525309316838,171.68128230494085,161.60826881741127,150.21180805828288,138.1245366721307,126.27415424741994,114.9476885279334,90.77020456917464,84.66204903480484,80.9626797243313,80.17557447952439,81.85843560218083,85.0311765981217,84.57008606128447,86.36037196165718,90.59249453165096,97.16253762540231,99.42795725331209,104.72113124622203,109.4476568632557,114.6377983657318,128.89529283383126,129.79613622786738,130.43662181184652,130.57694109609412,130.58239896786517,101.43952086920326,97.90253407302966,97.90131688099181,102.74246646850645,103.71941252059491,103.42300676698326,106.0272909255682,103.09876586733917,104.28834800464188,109.51064763412467,109.99064146652454,108.80000240802173,151.00005469135303,143.26692612825423,139.04817317827744,140.75886078367782,140.31145391106662,146.13845107962968,154.50527320850364,157.76228850939847,159.20740300504949,159.07957618285567,158.10549334762487,155.22863181051773,150.3836790393404,145.4203337671735,146.29967487908934,146.83701534988379,153.41788322264776,152.3773356378493,152.07231857544335,151.12604489637945,12.842269169770596,3.9871407992157373,-11.872704401694671,0.81514174,0.63655186,0.5826656,0.5293965,0.12608396,0.0,0.28524894,0.5243144,1.0,0.0402524,0.10491586,0.4890442,0.40104222,0.0,0.24680501,0.21363954,0.93937504,0.6658764,0.29515386,0.16990514,0.11817075,0.0015551855,0.17098886,0.00620302,0.5562553,0.11846165,0.028365303,P10_T3.mp4,5,00:00
6,319.802306547619,65.60156773158482,98.25212053571431,122.67201625279017,0.9989560842514038,319.99116712741267,319.47256445650737,319.87783754305786,322.4081044974979,327.19047037674096,334.8736349061488,345.70895220189385,358.442735809614,372.17275369601543,385.22532104195506,395.734321960505,403.7827251577262,409.0131404754892,412.6276051202472,414.8213271897626,414.9798065434926,414.2148378813511,336.31231191827675,341.8057641813281,350.30571333032697,359.9239763996926,368.50093219513224,391.56400383672184,398.10325575710687,405.00149473753567,410.14725670545994,412.46065867669597,381.1217306053116,382.17550161093806,383.2577097545027,384.5138134972023,368.82064599710407,374.58370707101466,380.7076328808464,385.73277610911134,390.1104809013013,345.0235522486052,352.3860027187981,358.5347945727264,364.88233490860665,358.72920421953165,352.5198222218107,391.5427439832124,398.05716495624625,403.2058487282228,407.45968833180643,401.9662492300347,396.6429854723884,358.0565838686518,366.5472455414065,375.5517455018821,380.2617375050737,384.9886636879075,390.15625583145356,392.08789295489896,388.02766454716334,382.48591477538616,377.0015569564796,371.31162872573924,364.43839617638844,361.0718066829177,374.10329404616795,379.12899004817245,383.8460014004385,390.3438128387248,382.9396893704951,377.87842281705537,372.53862849233855,111.73658644421864,124.28479162368791,137.0123367849181,149.4476225732441,160.2435393852152,168.85275347674545,175.13887012113042,179.7495295607311,182.45329508237407,182.3736166961919,178.98215677153152,172.2309117349096,162.71276213171936,151.91865280213491,140.16541084082127,128.6084825247494,117.46490612730345,87.71400268734045,81.04462958348648,76.98474994965804,76.01040726590297,77.78302542315821,81.83962131774773,81.71436542060603,83.98228639693232,88.98192306549771,96.04194926790792,96.99891028851722,100.95462497562632,104.30086274387406,108.23819112350108,124.2680943470769,125.0824134203055,125.52382518685691,125.96985656251798,126.35910140416615,101.72751672803575,100.09603135811014,99.71701721773806,101.61813772108198,102.74338763575295,102.6928000643915,105.70749642747683,105.79729145051267,107.4252539846215,110.92974736484754,110.18033094799924,108.60382024260666,147.5455632319615,139.10274281024286,134.46827022890685,136.23192555481256,135.97482434658545,142.44074161751436,151.78996181103986,154.3207091521822,155.19457424102865,154.82089041886002,153.76062651533962,151.04809558153985,146.8063204841781,141.0123918227123,142.01056958366857,142.69106915388457,150.42574254421993,148.558578142024,147.9683912718381,146.89330776758408,19.93539442540763,5.2192819482613375,-9.979239147950164,0.62687886,0.6663115,0.369986,0.27863938,0.24229792,0.0,0.59363854,0.023988357,0.0,0.12292166,0.3665007,0.55114865,0.56433105,0.0,0.33940545,0.3546074,0.7587217,0.54257405,0.3062364,0.79479384,0.040441107,0.0051760883,0.38782358,0.0018561634,0.54505676,0.015782667,0.0038636215,P10_T3.mp4,6,00:00
7,318.846056547619,63.677845982142856,97.60178571428571,118.64979073660714,0.9986475110054016,322.2045060835235,321.36611257640845,321.4793860598176,323.7736737412087,328.3108379211856,335.7625718982396,346.3948508919644,358.83311528998644,372.1180984460862,384.84513278754065,395.27808100184495,403.5960250928875,409.1300426025842,412.92033163057505,415.46622053174536,416.00075086521684,415.5161635510271,337.2093791586846,342.93483500805115,351.1549934678833,360.2778094133369,368.2746075849811,390.7698684973616,397.6979369753426,404.8970725695306,410.45298523466437,413.31335815716403,379.9519474396116,380.7322975685827,381.5712808870554,382.55484012336734,367.8878653074623,373.41529305429196,379.25916095939994,384.15035198115544,388.3925468335733,344.5085111158627,351.41045816421774,357.78207993705445,363.9292933396503,357.66799175018707,351.30462733635824,390.8905634200846,397.3158240804948,402.91995700655605,407.2648384406747,401.8208286901118,396.16082917170866,356.3180111470905,364.60845899642146,373.80317676530154,378.6785913940503,383.68586917209376,389.7127398414823,392.4957329084491,387.7876040564348,381.5301298759259,375.75330527622583,369.8896298932923,362.67361466183127,359.37705290245094,372.4364692818304,377.6329110190565,382.67640915500897,390.4509799854617,381.8458359524425,376.50697386694344,371.0134539083109,108.00860343317935,120.22193754155774,132.68518193571498,144.9672099726534,155.56592488120245,164.11768886472598,170.34694545150302,174.70588900676861,177.2504455283251,177.30489487610959,174.27508909380364,168.11826473635023,159.0108475349045,148.35611327711527,136.7115652366741,125.20037396853425,114.10377765238768,83.2919601907917,77.1297256931867,73.74833930110019,73.32993815638848,75.49506351531342,79.15110044584851,78.72796595891006,80.96982195654967,85.83669917197682,92.71371714316275,92.41040134840512,96.28679434812628,99.63135147633382,103.4756103651781,119.42800477837082,120.12959175322904,120.60360913869907,121.07791506497722,121.5377175724019,96.46894421972418,93.21573996000575,93.14265851386389,96.98941667529587,97.62907345759533,97.46390930444984,100.61805071555726,98.8030823569848,100.26664620053455,105.12944565542392,104.41011766411565,103.04267185563555,142.3514772229379,133.35491909725727,128.72599469706216,130.45620419325974,130.22640689910324,136.9068564447814,146.9541189501142,150.21670078609537,151.23796551682852,150.8822965383922,149.8192612824416,146.95114019059542,141.70890532982733,135.49135161876646,136.39233726500004,137.1179325323898,145.6931022673456,144.50296478543365,143.93438663660814,142.90183486838228,22.764624114549083,5.9649834135724715,-9.927288772910506,0.78760713,0.74481064,0.24648626,0.30351627,0.24825282,0.0,0.40198994,0.74434954,0.0,0.09448152,0.21149677,0.596445,0.49701273,0.0,0.28033316,0.2075044,0.94953597,0.72949994,0.2548361,0.54015696,0.08585542,0.0272015,0.117514275,0.008431352,0.7019028,0.04693346,0.012161241,P10_T3.mp4,7,00:00
8,317.6716889880952,62.61600690569196,99.03463541666673,118.72528773716519,0.9987591505050659,322.7566102745637,321.79189286609227,321.86290420938406,324.11119479729217,328.5281220043706,335.7076811005819,346.14455040584915,358.5256601458089,371.75319520633855,384.3418935489399,394.7855308939814,403.30389445029795,409.0693047540347,413.0864632980769,415.7521453527124,416.2642745154664,415.74035011149954,337.6119332049136,343.2619259269768,351.0825232647194,359.8197908728611,367.508971900028,390.5415623445005,397.21934177416244,404.19709737073896,409.7129563760435,412.8388141839727,379.7595230107386,380.5848841874434,381.45324831699344,382.45581834440384,367.8992084116881,373.4521260438126,379.3253918973295,384.24399049930474,388.50068839837394,344.51690052931156,351.36841562490144,357.6816465232264,363.8903379565039,357.5990331293176,351.3090615295398,390.9740375385169,397.3240892906208,402.89210551084926,407.26357136167644,401.891174419043,396.2903540110497,356.46456275335515,364.6328904257306,373.79292274673173,378.6486303793604,383.5470182728499,389.6367255288387,392.5755153967549,387.8186449221367,381.6161483257669,375.98084233493313,370.21237494924054,362.9328301663117,359.5310876956586,372.47909931674747,377.628957676786,382.55406956170606,390.55593062969285,381.9246758302635,376.73158523623306,371.29177114457946,109.59796750426712,121.53252248942518,133.7178176382205,145.6549923727768,155.93831124491874,164.17708767258705,170.1552454047658,174.1426483511047,176.56795884506968,176.76660123704323,174.45920918762963,168.9759250889432,160.32972455550757,149.87069140606073,138.23230397321402,126.59125857744456,115.466983164676,83.16143306553856,77.48094170501894,74.3139937434405,73.83121681340947,75.89447114702094,79.12690859760845,78.66601952519166,80.79202683486702,85.27060944066828,91.72061078893881,92.16137831776031,95.93895080135678,99.23349159809257,102.9878769642436,119.14068704287638,119.81915967755137,120.22072437623665,120.6735291652592,121.06057697060147,96.23362802621463,92.85500473785237,92.77940989460045,96.78397920531071,97.26986416866347,97.09488019427022,100.17899609566105,98.18033960215486,99.50676924925972,104.401480152508,103.65303006267496,102.39537202173453,142.01032228126238,132.80602596110927,128.04482462038698,129.69226061069415,129.47225261260715,136.14125991543474,146.28534568827777,149.22355810738006,150.18902704849887,149.87976924109066,148.88818772493255,146.26913466201762,141.32399889028696,134.8183416666319,135.61404065647102,136.34519275757074,144.98302028320515,143.69878261303774,143.122599091415,142.1633971683056,22.826123064501452,5.549037206948524,-10.535519237340342,0.8010705,0.709374,0.345698,0.27851683,0.24538994,0.0,0.3589202,0.5557713,0.0,0.081311226,0.24174027,0.48102403,0.4940618,0.0,0.31400648,0.33809698,0.94898,0.6903698,0.41909274,0.4978043,0.14738451,0.01792912,0.14388114,0.012252826,0.58811325,0.07724394,0.01319519,P10_T3.mp4,8,00:00
9,319.0868675595238,63.7549072265625,97.74107142857139,118.47843540736608,0.9987258315086365,323.4635037286176,322.3573296553132,322.24759039090253,324.38510889681834,328.76756535038993,335.99708190756553,346.4395253226584,358.77363053030206,371.9216693558241,384.5574616757791,395.0319588963612,403.4938584729355,409.1675642406396,413.1340839042778,415.7985199404146,416.3361595003501,415.7837832404157,337.7492450301731,343.4303530448289,351.47476928302257,360.3778122706611,368.13357053757176,390.3924406681401,397.0997492529006,404.146764619061,409.71031376612956,412.75248048987373,379.78033876982283,380.5159619537223,381.30804051162545,382.2288427457693,367.94167989077806,373.38693291154755,379.15293160604153,384.03899084235167,388.28289774064353,344.8288226561067,351.6027980717418,357.84315495340445,363.9294247642911,357.7475994449587,351.51185678592367,390.92347032238314,397.2711322435717,402.81719056326955,407.22120124136507,401.79375683189375,396.21792851386584,356.55686730566026,364.58867811472896,373.59196710158346,378.40872401898,383.34386604217536,389.474765427843,392.51928798976985,387.739444853394,381.4778303455398,375.7605161487419,369.97854351549125,362.82249436523927,359.61599521689595,372.3219584651664,377.4457370277376,382.43171600509805,390.48131000275083,381.7464213210797,376.4601916147603,371.02098496285174,109.38050023895697,121.28546579375855,133.46908971892387,145.4494505698093,155.80863035877292,164.1796352578384,170.2811205631748,174.47298716549602,176.96707406800596,177.06930727604868,174.3788468548075,168.55087605732808,159.6939329247751,149.1784966600904,137.57968837818063,126.04371657153915,115.00800869783772,84.24058619157563,78.21775876397902,74.98588986542201,74.70642008676333,76.98144369811712,80.34190280366533,79.72776841525678,81.7086702903337,86.21938645561188,92.83679184871747,92.88651867769579,96.57998991657078,99.76455349967715,103.41733992159149,119.52923927399777,120.18813670643681,120.6103995150873,121.06888545435608,121.48138170363413,96.97404622381461,93.59553275406422,93.50318050760787,97.42822725014524,97.86575639867382,97.71655048902461,100.73457410851535,98.7259000367327,100.04541517193837,104.88767954591721,104.07486876458266,102.83591821068187,142.04385767231523,133.03891197191857,128.4057748449621,130.10231730601558,129.86596233208328,136.48890987688486,146.5673381586821,149.8145560209383,150.87731869118397,150.52784111329265,149.48689960607,146.62450536868343,141.3830704847872,135.1763605653704,136.02648765403387,136.74606063103406,145.294931312892,144.20183934460385,143.62393867961114,142.62647001367327,22.00262378071454,5.808156288894475,-10.896245367077874,0.79473966,0.6873397,0.36329833,0.31119716,0.2570241,1.0,0.3705706,0.517054,0.0,0.15601934,0.30117953,0.53807056,0.4882455,0.0,0.30581063,0.18129054,0.6637931,0.753545,0.2781968,0.52806365,0.11252433,0.009217456,0.099556506,0.010716406,0.6793724,0.07146184,0.01715113,P10_T3.mp4,9,00:00
