frame,FaceRectX,FaceRectY,FaceRectWidth,FaceRectHeight,FaceScore,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,x_24,x_25,x_26,x_27,x_28,x_29,x_30,x_31,x_32,x_33,x_34,x_35,x_36,x_37,x_38,x_39,x_40,x_41,x_42,x_43,x_44,x_45,x_46,x_47,x_48,x_49,x_50,x_51,x_52,x_53,x_54,x_55,x_56,x_57,x_58,x_59,x_60,x_61,x_62,x_63,x_64,x_65,x_66,x_67,y_0,y_1,y_2,y_3,y_4,y_5,y_6,y_7,y_8,y_9,y_10,y_11,y_12,y_13,y_14,y_15,y_16,y_17,y_18,y_19,y_20,y_21,y_22,y_23,y_24,y_25,y_26,y_27,y_28,y_29,y_30,y_31,y_32,y_33,y_34,y_35,y_36,y_37,y_38,y_39,y_40,y_41,y_42,y_43,y_44,y_45,y_46,y_47,y_48,y_49,y_50,y_51,y_52,y_53,y_54,y_55,y_56,y_57,y_58,y_59,y_60,y_61,y_62,y_63,y_64,y_65,y_66,y_67,Pitch,Roll,Yaw,AU01,AU02,AU04,AU05,AU06,AU07,AU09,AU10,AU11,AU12,AU14,AU15,AU17,AU20,AU23,AU24,AU25,AU26,AU28,AU43,anger,disgust,fear,happiness,sadness,surprise,neutral,input,frame,approx_time
0,204.19040178571427,63.39579031808036,116.80546875000002,125.1523890904018,0.9885983467102051,201.60753763946877,206.49292510259167,212.39593899986338,219.15871792818024,226.92028465595172,236.88416789625776,249.57746002608982,264.3411624192116,279.16234748883073,293.0391659895123,303.96018525106814,310.77304836143014,312.8240828942397,312.2799780082265,310.46370804348004,307.38695483334584,303.8778484670735,209.2740697437047,214.59227360808129,222.86347262400082,232.93003291329737,242.64114544931445,260.68807857590394,267.81272579004224,275.7878820845135,283.5081685253322,290.93623010058167,253.0450265091129,255.04892641090228,256.9342982243166,259.1093616015096,250.5854321634851,256.0423119219093,261.9847844562595,267.5035913588102,272.35409445063203,219.11548171740677,224.973173681936,230.90434930158725,238.75197667746968,232.61023265491488,226.59402582074247,268.8257779584135,274.5732041580757,280.23208116581844,286.5561244497401,280.61345498026833,275.1217848423056,247.1983718629861,252.55143548177355,259.51230876336405,265.4431397465526,270.82048904646393,279.5318067284277,287.77119624642097,281.5364540885193,274.7254171038297,268.8461338887031,262.77110611436666,255.30614605861868,249.39776120348694,260.88001423083136,266.72526795211627,272.41945900778893,285.15082227725236,272.62219476381324,266.9717054019286,261.05553265789985,136.43578884507878,148.8390671536606,161.17309591223338,173.1588180535814,182.60464107769732,188.20144771577068,189.11210257253992,185.45051471262047,181.07781203202936,176.83251742347525,172.96406712157568,166.16059423587242,156.43590212806586,145.1411089574321,132.87180024107303,120.49667917907261,108.93534774883526,104.94658351507216,98.0325942198018,92.73332074398279,89.55691388655346,88.80834558640433,86.16869883011454,83.5232581530332,82.74258719017469,84.23853322814732,87.7238059689157,94.69356818576455,99.4569051073159,103.9841391971373,108.73417852218678,127.14168642891303,126.32359107926547,124.95678077144149,123.32339192183001,121.619401831148,110.67287499555508,106.16604159400545,104.08334078881258,104.76784698908588,106.92846248963532,108.78716749727448,99.64292375700079,97.224779778658,96.68831508020077,98.72240871676011,99.33882907456073,99.89848735937699,150.61689001172547,139.09985555643897,132.38518250735538,131.9725586697564,129.90328078341545,133.1474646532405,140.85595288995995,140.6190757451385,141.0264270924382,142.45712494400755,143.93941084582278,146.94290419074574,148.34483161137805,138.26748241048008,136.99127121015886,135.67481363227293,139.9090977772139,137.21560716837703,138.55919703505268,139.9384142555334,36.85011148485401,-19.86764554023165,9.844025086353877,0.5816872,0.2701746,0.24836607,0.36113465,0.3493498,0.0,0.22147392,0.5171182,1.0,0.40499514,0.366224,0.35008335,0.5454972,0.0,0.18882795,0.55018,0.41551286,0.14177163,0.36836675,0.596119,0.9241713,0.024042347,0.00076164224,0.00041150535,0.021875624,0.0023009202,0.026436685,P25_T26.mp4,0,00:00
1,204.9159226190476,67.11358468191965,117.00758928571429,123.70031040736608,0.9883545637130737,203.20596753784116,208.41982093716186,214.52533144208817,221.5054826449879,229.3301037672178,239.47429372396883,252.29319841320216,266.8165972604081,281.27508027098474,294.8602298365335,305.65974060747357,312.17391253957635,313.8420292323313,312.85690464708114,310.8144137148147,307.68128010166754,304.10707801750937,210.03350193619164,215.47485495092602,224.08017372569236,234.50902409416943,244.51521149376828,260.4447190372587,267.7212782329237,275.9348701465908,283.8193528364471,291.31363268767365,253.988822716163,255.8901745689814,257.69058260551196,259.7945962677773,252.35720735692504,257.3386948862122,262.76935098851845,267.8674959126478,272.4503575589451,220.56282940289978,226.26216248243972,232.24993616877174,240.14439910446663,234.16130808223923,228.1365044101838,269.3207364968599,274.7398684234527,280.45645237562013,286.89939118782337,281.04916218832255,275.54871957089915,250.4700207289184,255.04985202574778,261.3967929059042,266.9095338759123,271.8215224414917,280.3780614375616,288.58357536855965,282.8206115859969,276.3092974725164,270.8493863322089,265.18062439135144,258.21226279623534,252.62277214313585,262.94399644295845,268.3281532704378,273.57837307530644,286.0093178269032,274.00238311194084,268.73515795910953,263.2343791277307,139.0021173329741,151.31874933968183,163.36694989382082,174.8942311625043,183.93530755494422,189.0033082436373,189.36656972714408,185.57271375717986,181.32404878270523,177.1963942890237,173.4323728837472,166.7418832751624,157.25717256836643,146.32913958904734,134.56166884006186,122.64198164656628,111.5418292413417,106.0538575073488,98.64012744168485,93.14798842419017,90.12795099227706,89.77351070123576,88.39571254716938,85.73057770048646,84.93470618127161,86.53009669873235,90.35111521721122,96.37017892074913,100.70299470920516,104.69427462909825,108.97833497013082,128.13953105442468,127.23893331192198,125.88172162683165,124.63080663811104,123.30586706888626,111.71760720594774,107.08191130608203,105.01875648715239,106.10674927119915,108.24609636587273,110.08317826676591,101.76218811363783,99.10345239178007,98.56199308796079,100.89317678748606,101.34693291145145,101.9881327395071,152.25780376528516,140.9625012781996,134.07420284318414,133.7560294206645,131.7992376561221,135.4009208072791,143.20687099530602,142.96009879966368,143.20875556300427,144.52471468052147,145.86653572940943,148.61405847874096,149.9788836403775,139.84930571908964,138.65256099202406,137.5060360126357,142.33451080120219,139.49037962606235,140.6676593346484,141.96883388585675,30.004515331638398,-16.62483618042249,7.779695525807393,0.5723403,0.30359042,0.2720123,0.3072343,0.36894462,1.0,0.31361958,0.40118346,1.0,0.42897567,0.47871175,0.32364634,0.5356327,0.0,0.23919378,0.5982498,0.55619806,0.10720381,0.41758817,0.5669157,0.9203929,0.016300566,0.0018574351,0.00018245079,0.03291833,0.0025935976,0.025754778,P25_T26.mp4,1,00:00
2,205.29869791666667,69.90059640066964,117.26227678571425,122.77005092075892,0.9939166903495789,202.42656994319825,207.7850196157391,214.03642934635857,221.0853672669165,228.81609937873583,238.8824787704049,251.78757370829496,266.7073960566026,281.3767918003639,295.09290065352616,305.86235547060704,312.29014874146253,313.7507781467194,312.6424679808197,310.60463284699927,307.5396872882276,304.07161447656705,211.36975503779993,217.1208647748215,225.90960176261314,236.47080168012283,246.5251596112795,261.9148111949834,269.13955968258625,277.12263489548724,284.6334923870465,291.57012975747404,255.56431881301828,257.5407733705188,259.4220353475336,261.63480073326656,253.72752921494092,258.74828473394155,264.2495737691015,269.2839664891071,273.7364731018398,222.2143286159865,227.9819513964658,233.8327804217118,241.46570535124286,235.62594063589142,229.74253336484475,269.86809180195394,275.0655689373262,280.5902774284297,286.8467319574892,281.145512598774,275.8617162838274,251.2822157444595,256.2164545069234,262.73069867532814,268.25404608069067,273.1164678126206,281.400360536679,289.10885645902965,283.73794187546076,277.45015603076325,272.0193273309954,266.33453759435383,259.2045953145102,253.44422141325154,264.1858925188194,269.5746329349962,274.78153229617556,286.5754807411056,275.23078718388683,269.99496255541175,264.4885540816259,139.4057138827942,151.8436139447867,164.13664179674697,175.97649834654118,185.39506239388305,190.7723521274388,191.29896937242884,187.37423034166724,183.0080516897072,178.87650665709873,175.04315355734732,168.34655024324368,158.92582602111287,148.03383836254875,136.4682361989667,124.76635861851649,113.92654884042342,107.62832654151188,100.09965638914221,94.44064386019545,91.43127889624739,91.13653797433362,90.59695968060994,88.23321037080771,87.73806055002974,89.60046270833331,93.55568347379453,98.26225210718178,102.60834815856335,106.6001492009637,110.92662805527823,130.1750411360985,129.2934307768601,127.9755924376315,126.76074877360406,125.42360057924992,112.94601389140938,108.36203078669533,106.44254425335434,107.72593834213733,109.70329736306577,111.38363674111406,103.8542597022789,101.20434431073117,100.71296601463554,103.13783685540697,103.46900218798955,104.08441051988352,154.66561008938922,143.2699241134738,136.31471450858032,136.00995423937317,134.1254388283775,137.9085371300919,145.9700986936577,145.48099472792927,145.52171314458096,146.7690735860208,148.1032537353397,150.92655827849322,152.3775020219932,142.01843650881935,140.84373170235386,139.7714683555948,145.0980905747921,142.01747935820146,143.12270732348767,144.3889122165416,31.325522356930588,-15.83576809069826,7.956447477938006,0.5902999,0.1969094,0.37975007,0.2754519,0.24156056,0.0,0.3054859,0.01887113,1.0,0.38281617,0.44841573,0.39906478,0.52743477,0.0,0.24526401,0.6219482,0.51669633,0.10229013,0.36940125,0.67176676,0.91413176,0.055881217,0.0011558842,9.0016794e-05,0.015917817,0.0013754868,0.011447883,P25_T26.mp4,2,00:00
3,206.24205729166667,67.9432355608259,115.1773995535714,123.90111432756696,0.9892413020133972,204.91684495591,209.8160765370088,215.6443373903236,222.51351815331572,230.33636260624021,240.40923621088047,252.9546972725952,267.11828886073846,281.2335642890148,294.3299731392039,304.7750460098471,311.45521594055003,313.69987022965404,313.49000688009295,311.91077210305104,309.03378937689286,305.8342174109487,213.75516844985114,219.55114467910232,228.30823153356084,238.83437044829458,248.8941370095667,265.02643487031827,272.41109730443566,280.5463706014589,288.14082548835097,295.03126642513627,258.285200651361,260.16042064912796,261.9328358757035,263.99455873194404,255.2844720157566,260.48406004756106,266.0711699133086,271.13407780321535,275.6654458998987,224.3997227219108,230.381723256328,236.374575430099,244.02138759367736,237.98710954145852,231.98894897081294,272.887364190636,278.4915690439814,284.12142080977253,290.242826581311,284.51535880287616,279.10351465497286,250.9935415077283,256.69421916303816,263.87477861148176,269.52823900711246,274.64610963060215,282.800135127603,290.0292500125673,284.413267430597,278.0030813242417,272.50907666310917,266.7714706442327,259.3532474438982,253.37288639766433,264.9775692603576,270.5733285340343,275.95650379397557,287.49115392494696,276.21992080349173,270.86792240532816,265.2326913458761,141.00682404365298,152.99420332777143,164.76820987140673,176.0094447901566,184.7449302800378,189.5110287740787,189.79282577544447,186.25959580895247,182.38684113284586,178.9229039128687,175.8126087250791,170.12567618421411,161.68669877885696,151.5276678546596,140.29984129061964,128.91597533097155,118.32165143200899,108.13424406909304,100.8328321862943,95.51878129300042,92.52397697010164,92.26057546925746,91.32859290278695,88.96235284069449,88.70326718171663,90.91734058515286,95.33473323575267,99.63762314542078,103.88446471446566,107.7882677519247,111.98204750746943,130.58187699822219,129.8170956401537,128.65396739508319,127.50381769295564,126.34585162013796,114.33329511478296,109.83037435360445,107.99817984302634,109.38083112479195,111.23945241246527,112.79249525801663,105.81683195304359,103.25933230122142,102.94048286691302,105.83163608823389,105.89503997043627,106.21587451476121,154.16509920199147,142.4895062598458,135.6894144151079,135.4308715596502,133.7183596864532,137.6544606411233,146.07502260623775,145.42633473574367,145.17680463424497,146.23045494811313,147.51135604838367,150.48145284125516,151.91571255240166,141.36049266213544,140.26976332902976,139.332791401223,145.0588944165215,141.78940049508404,142.75155850622562,143.89507049673537,32.06648591668174,-16.21486097487853,6.41914350377568,0.60146314,0.31422165,0.27065483,0.33880043,0.3306401,0.0,0.28140107,0.0021314847,1.0,0.48549804,0.3730716,0.44590342,0.55461186,0.0,0.25230297,0.56061417,0.08082206,0.07310557,0.26239732,0.68626577,0.89638954,0.027426988,0.0024528792,0.00030896382,0.023691244,0.0053401375,0.04439015,P25_T26.mp4,3,00:00
4,208.20904017857143,69.72149832589285,113.35383184523803,120.02448381696429,0.9865975975990295,206.6069921649003,211.2649116436215,216.88182420235492,223.4647178846349,231.18849552209056,241.38937362708052,254.18601372877185,268.7041506288008,282.97527220864015,295.9836010959465,306.04165354948657,312.1066743998572,313.6856546002673,313.0051101591189,311.40195510540093,308.5736689647826,305.26225490526997,215.18281963259216,221.31176305317953,230.18525198704447,240.61787301732525,250.55645482240695,266.62622927093344,273.5793840964857,281.2151523048224,288.42306166585433,294.8541134894094,260.01332520390525,262.1964621165102,264.3096542076216,266.71450697567946,257.1180517123064,262.5708718740797,268.4722231298785,273.6167194789558,278.0414044198996,225.68483820208724,231.92354498584257,237.80125364717762,245.35985720034472,239.22948440721623,233.2917979004851,273.9260906396999,279.563158209745,284.9019805458524,290.8953009790259,285.1690285436676,279.9620604589648,253.03039392995166,258.9712096035971,266.24623079550054,272.0889133909634,277.32980868456985,285.3166016006144,292.4861368159481,287.0453697415484,280.78364490898923,275.10415974299457,269.1866947799306,261.64053492345016,255.39164868930072,267.3376533098619,273.10599994836707,278.681540112994,290.14473874541335,279.0294227765574,273.50170864452207,267.6934254230665,139.36278781521,151.72655982708758,163.96692505050618,175.69493962752333,184.9224450788893,190.0038945093967,190.32801439101542,186.44373528845108,182.32566578101,178.63703472776604,174.997422997103,168.81432653153482,160.0030217418231,149.8111834523634,138.72433474684865,127.49141962030886,117.06454612706273,107.98344190470442,101.27207853633112,96.56595743914035,94.00312251980483,93.8263696594513,92.34904231345115,90.10535022630066,89.66461414889574,91.51017876683743,95.54813687962097,100.34884552430678,104.93719147500232,109.19075948996635,113.71168026385796,131.64750700341537,130.9694521600863,129.80453500113384,128.45815191561124,127.0471766439067,114.13889524965779,110.09650522351481,108.38067011401124,109.52198760260029,111.09563662974895,112.51716693772552,105.76947690323993,103.4712304307705,103.13819521351252,105.58029751583983,105.59117448286436,105.9043358416679,154.95539650237853,143.5178922364189,136.7787226358495,136.51273915572258,134.63561673921566,138.271279452648,146.26371259547636,145.75733698384138,145.6140391672878,146.73352545844725,148.04016941188104,151.13261905077212,152.795215398632,142.49325962217657,141.38107042807388,140.28745019977546,145.34221800951553,142.1745481771999,143.18625205242174,144.36260419170307,33.927531429226846,-16.399212245630782,6.454592844791704,0.6356042,0.24228896,0.40930495,0.27639723,0.33023822,1.0,0.28922075,0.092504986,1.0,0.36060143,0.26542467,0.42199674,0.5286007,0.0,0.34389478,0.5014538,0.28862885,0.1731697,0.3397253,0.5719778,0.9215346,0.025156487,0.0012546699,0.00019062142,0.018450057,0.002417124,0.03099644,P25_T26.mp4,4,00:00
5,209.32330729166665,71.57184186662947,110.56199776785712,117.74236711774553,0.9872790575027466,206.66217613317232,211.40675486983315,217.08947140248281,223.7168082503013,231.39626701424012,241.4608717568934,254.12180648893576,268.546369620294,282.7230474501867,295.71180943019147,305.99842834872294,312.5097493677354,314.3945855063145,313.941605004005,312.5839435788113,310.14137919701903,307.1480428056514,215.2040310147954,221.30896608556532,230.1325568511079,240.64875253366122,250.69446764913596,266.42820489918745,273.6961721257276,281.7112607410979,289.3449523722226,296.16560682676595,259.96909774040995,261.8509568467966,263.68507395742967,265.8044177011867,257.01288793014646,262.30070766920284,267.9808177196359,273.00121406759047,277.4094029042899,225.7689013842347,231.95385209041714,237.98128537049718,245.59383038822676,239.40518681467125,233.35093498008828,274.4030804205864,280.10561716614944,285.66018656907886,291.85390415082657,285.97265283622374,280.5427903433523,253.2316738633993,258.7434321117312,265.733356321725,271.4251134316266,276.50520201205626,284.52829955985925,291.74300864895974,286.44609780310924,280.2717414576003,274.74751504473966,268.9845533883402,261.6161881723175,255.58946651662293,266.9487518209591,272.5323672890418,277.9301772090013,289.3012695830229,278.51810527524714,273.1503099033324,267.4954309376193,139.068772342814,151.30810541822999,163.42124938368454,175.00808605956092,184.13922067268268,189.2763318414431,189.71928222963328,185.94918887295708,181.85778657925752,178.0864636703887,174.43583057297593,168.31278697753336,159.6155495429643,149.5074430753039,138.59552949409715,127.42484570588391,116.97862080684065,108.29613799858309,101.62308033669758,96.84432468095633,94.24535241759165,94.1638314229022,92.69258379772148,90.34857518252034,89.78778990200634,91.6127274791465,95.58992037517243,100.69777072822536,105.10745860800893,109.15864359694204,113.50083242998636,131.71037407898294,130.8862709326678,129.61738570225904,128.3466056140192,126.9731916040562,114.56948171718915,110.55470747417957,108.84139386647239,109.98192142740187,111.87522547508841,113.30454621265947,106.19996204990777,103.8130643803983,103.44154171085053,105.82222845746915,106.2093942311115,106.56794344070894,155.07040880382272,143.50186382220932,136.61878853991416,136.2602056439553,134.3709986999791,138.01475977965774,146.16082938990448,145.64035826244606,145.5335556534945,146.71324360960017,148.080556177347,151.1963593357368,152.8162185552137,142.4246581992003,141.20547298430392,140.10323839474358,145.19477191647306,142.10448617687555,143.15395108123718,144.37702707088008,33.347544811433494,-15.20286809990761,5.789202548137642,0.6344294,0.23945567,0.19635135,0.30747333,0.32920617,0.0,0.22828095,0.09001235,1.0,0.39306065,0.28539178,0.55380005,0.5629158,0.0,0.26862535,0.45318127,0.16038682,0.1760753,0.5538469,0.6982501,0.8646379,0.025639718,0.0028445646,0.00046448244,0.025228053,0.008406629,0.07277875,P25_T26.mp4,5,00:00
6,210.41404389880952,73.87264055524554,107.49094122023806,117.02378801618303,0.987059473991394,207.31578973203023,212.14990400713177,217.88818228663862,224.59303796523915,232.3065605613401,242.56124463203528,255.64617573802389,270.5483763121128,285.18695763946346,298.45970751914814,308.70970428143966,314.6819294714508,316.1188489731745,315.3644183154113,313.9683788391224,311.457228693602,308.26918936362466,217.28330187753303,223.5786583906217,232.70966489895835,243.56823332572338,253.94247724148633,269.11108852187164,276.3499081444883,284.3735338573627,291.94117653469004,298.56200802505805,263.1657107277618,265.13729726976237,267.0265252920524,269.2643300258971,259.7817126108339,265.2700652802961,271.1895247699917,276.27213230576183,280.6585908416522,227.79483580091025,234.2306211442049,240.5114177055647,248.39952161421814,242.0067904541402,235.73339732900013,277.3581984032778,283.3117664318036,288.9737336564601,295.06908439400314,289.33513350457616,283.7567677733764,255.6139128268776,261.50701876209297,269.06044048053127,274.9331440689004,280.1386260463951,288.3534353507839,295.39119455346423,290.0389496017733,283.70397696248017,278.0244072207292,272.06905634097126,264.2956743054974,258.0342714826578,270.2242154552251,275.9797195931154,281.5077218695566,292.8800276675566,282.0339224590292,276.5218235503862,270.67851608186305,140.58944528961715,152.83500501341328,165.03179998942417,176.7317319044532,186.0345659316552,191.25315563229302,191.66130301154203,187.75962097710698,183.58440938673743,180.09587173711742,176.35175022659408,169.98923965042937,161.2261073349413,151.16269892788986,140.48956376965123,129.66520432403937,119.54182348000177,109.2400152194626,102.26389412229044,97.24168799592735,94.53019517456981,94.50665191258337,93.87082271272322,91.45191210043203,90.94334541627973,93.00091058671318,97.2035554865345,101.52275533192908,105.76714238712376,109.67788934120374,113.93662290819105,132.902443651868,132.17108543270245,130.984296610766,129.84225065860056,128.54043026632206,115.58725437744431,111.62356176388687,109.90287177438601,111.08689006224816,113.1086182488775,114.49887810650084,107.87628469038464,105.61433194806754,105.29398371435468,107.89841129710801,108.28084544168547,108.52690820739384,156.9603888414132,144.99324686660103,137.79018471094938,137.5874335119102,135.78132151184934,139.95905253048585,148.85840137626184,148.44329836614955,148.2428489703443,149.2541524988218,150.4956112401128,153.40696545117672,154.70232823910982,143.9859275502666,142.88087785371582,141.97359072083174,147.93259100498972,144.41944498625043,145.32907577333634,146.4206913091945,31.484516122704783,-15.650668730503803,5.456546276194837,0.6300573,0.22646946,0.31470528,0.30537337,0.36521834,1.0,0.30082977,0.7919538,1.0,0.40561232,0.23810396,0.3435421,0.51370245,0.0,0.33338973,0.48681426,0.17690258,0.07441628,0.369222,0.633147,0.92103016,0.022081682,0.0029375926,0.00018094807,0.016386013,0.004353321,0.033030413,P25_T26.mp4,6,00:00
7,210.12325148809524,73.159716796875,108.7087053571428,118.16373465401786,0.9829913973808289,207.90424029043453,212.60397734135339,218.14241642884784,224.61866146971218,232.07261096322313,242.08179490194016,254.940956767122,269.60586854783,284.1269361282647,297.4254864762933,307.9021989292804,314.2267544525058,315.92015130969696,315.2920526236302,313.8646063202157,311.3327049856124,308.29890618110505,216.6343913419552,222.71466654434278,231.87848742763288,242.81903498935415,253.20235583782764,268.9663684794566,276.3481676761502,284.5982383394955,292.3035190086918,298.89082188043494,262.72882350541386,264.7375374649756,266.6663910380171,268.90751909101965,259.0168706503392,264.57569108211277,270.56721045329664,275.7940638767366,280.3604062337197,227.18930341673084,233.64654263219697,239.90229263032322,247.87743277791944,241.44481767464796,235.1886788969916,277.0580030325564,283.0852520877296,288.76684233372634,294.89304423103937,288.99732098124554,283.4235156341052,254.438560645212,260.84034806726504,268.46587399655255,274.30238443356603,279.52269621882556,287.58129296359556,294.64727640591246,288.84913681817426,282.3652154945226,276.68738626789315,270.7372676908007,263.13085957231954,256.8131203684643,269.42315907213987,275.2104466399509,280.74704747640624,292.268292202573,280.8366780615526,275.29895314515153,269.4372650076994,141.89496166173817,154.10695774042046,166.21956148705928,177.86159832288294,187.01890292317938,192.17502382732744,192.61146265678272,188.93037128984213,185.12974712085293,181.85244555456796,178.6761421488204,172.773285639822,164.20290290231713,154.06106485241057,143.05452196545448,131.83537583763496,121.35967759211765,109.3671052995334,102.20207182019408,97.06672526571974,94.35394002887195,94.39134738105092,93.56042410447569,91.25425154574124,90.96791119595657,93.41393662598414,98.07445448533781,101.6032034385808,105.95851457627873,109.90962177860418,114.24210902236644,133.40066138792847,132.77256270186177,131.60284764585376,130.53633242576558,129.3124037546306,115.6657393701757,111.45661778752509,109.78081742993555,111.2743689310608,113.06949079747602,114.44350527068823,108.19632532568207,105.75225013210172,105.54656885721987,108.50625867673371,108.61894135249645,108.78172587726888,156.92984364984738,145.45200700338944,138.70218583633473,138.5855519773041,136.8242623817367,140.79506211243472,149.08276832463966,148.16252717688795,147.7416648838235,148.67196358898437,149.81250750264135,152.83775315748645,154.69864637832023,144.49789977787427,143.52017842176986,142.60877778246348,148.0348046495205,144.47335595710433,145.31707515125726,146.32582280420965,29.1847782536934,-14.224740125229143,6.22828931910085,0.67296195,0.25838372,0.29216295,0.2935987,0.37918162,1.0,0.28890726,0.36414775,1.0,0.41648403,0.24550885,0.53802353,0.55720097,0.0,0.26299804,0.64684105,0.34105182,0.2154717,0.33530894,0.45906898,0.82593393,0.060449295,0.0034252035,0.00025039207,0.025886923,0.011958013,0.07209618,P25_T26.mp4,7,00:00
8,211.16238839285714,74.57522147042411,111.07447916666663,118.7268781389509,0.9854898452758789,207.34699066048577,212.2227991700038,217.9965717205085,224.5969637676494,232.30033179174856,242.42385418147614,255.31712567930563,270.2240136401357,284.9399587993742,298.3606094747547,308.50735326056645,314.4308855579965,315.8443463342337,315.0134118359938,313.34512288140854,310.49993501956243,307.130798751428,216.55129563601417,222.86402090957665,232.2345654352031,243.16930812642184,253.5496797924196,268.8412259970694,275.9068569526643,283.69188837242746,291.07254735162206,297.4902720590417,262.88974650106087,265.2365001948834,267.5142817991117,270.08182345690915,259.5496571465508,265.17917914036957,271.3112624181369,276.4977563506247,280.93549294702524,227.30292091108356,233.52287948842255,239.73619306944195,247.54869188932727,241.30380077627686,235.0981045265017,276.2637081160389,281.82776521959886,287.44385285664123,293.4658754637381,287.94510212534203,282.47353148173903,255.65768492518615,261.79063863378127,269.04095802701966,274.71907129104994,279.8242202781766,287.3496934710932,293.8440245833675,288.88261981694524,282.87448164305283,277.2786389532639,271.4305156875498,264.0296542211421,258.09623298030743,270.00833361901846,275.6116068158739,281.00416781633675,291.4028100377103,281.1758592356197,275.74206104393926,270.0284851541831,139.04710017492647,151.81035902911063,164.4842310062856,176.6842064727729,186.5222997330501,192.36489470150667,193.61963984680125,190.79941848869893,187.08599073713458,183.22140524181538,178.73641911247935,171.55834547794856,161.96111953474232,151.1052675985507,139.69663688865242,128.1432811311169,117.44832302593942,109.42404201664387,102.1594093437932,97.25679050327786,95.0059243186468,95.37603999863624,94.96779095638101,92.44408292127041,91.67147790350336,93.23684372020611,97.29961145400168,102.94762479540617,108.26814809135931,113.16612604946106,118.41400021632302,135.26757912450572,135.005541231301,134.13506794345875,132.65434621725467,130.95001293439034,115.40508219276536,111.32393775349308,109.73228917179476,111.36648271395443,113.2479295632583,114.62771528146963,108.1954395182116,105.64677984037135,105.20302571234988,107.72196336192373,108.2441157085039,108.69495217126085,158.15944283525099,147.1505479295116,140.81340388672626,140.722556384328,138.88887708045226,142.51496452895375,150.2459782853447,150.12254694795837,150.20578561112043,151.3228328454608,152.44262299840975,154.93443292818444,156.0286961048566,146.27331500324075,145.3343621622727,144.28913184023207,149.4012612579973,146.7112988117745,147.73607188635978,148.7497374143815,29.548884338992522,-14.384742398523835,6.091257515167799,0.6580568,0.27326024,0.4291222,0.28041363,0.3054991,1.0,0.2980948,0.057211984,1.0,0.30066007,0.26854387,0.6343259,0.5725994,0.0,0.41026244,0.6421586,0.28135198,0.102255546,0.34661657,0.40504447,0.8351343,0.07004237,0.0024369033,0.0001332079,0.026564118,0.007083253,0.05860567,P25_T26.mp4,8,00:00
9,209.0888206845238,74.21112932477679,115.62066592261908,121.47877022879463,0.99126797914505,206.64731513845024,211.47079363054058,217.2162469731904,223.83382947077703,231.58947823830454,241.88831969312452,255.07435364966113,270.3061312425569,285.3561035737262,299.0168001016093,309.2465174998596,315.11999002024606,316.6805489015486,316.0564383039312,314.4308521535233,311.5666199081683,308.18056207480413,216.77673944337263,223.3168305326861,232.75884822200396,243.6946293448361,254.1074553306233,269.13532760046587,276.32253516016186,284.1612492260121,291.5601777192049,298.20521911940915,263.4648784860008,265.88541952568625,268.24858816319335,270.88471232519413,260.110374170509,265.882904106872,272.1819472597426,277.4975355113627,281.9718269523031,227.89127387332493,234.10334609486068,240.30714219749981,248.13123294775613,241.91176218003608,235.7387593218798,276.8842338291337,282.45361437141366,288.07405921894906,294.14166646322934,288.6701917558344,283.19588448701126,255.57715502525633,262.0279313689858,269.49686149146066,275.3103028250154,280.5867739246429,288.18722265465567,294.7613544419298,289.7580778098612,283.69899431638163,278.0076224782386,272.02128194266254,264.33435320070356,258.098647337804,270.4681520184799,276.22978180664774,281.762095762877,292.29471476832686,282.0163485619899,276.4647453837652,270.6301814832416,137.9514571004716,150.7811791580942,163.49364533696524,175.83473317055282,185.97610245652848,192.2348293976609,194.04848546252435,191.88225369940363,188.49435383222732,184.89263902141863,180.2247254980699,172.63748380293686,162.59886003502254,151.2647130337908,139.44816170589823,127.544287548702,116.54585555415896,109.55524165971923,102.51171708179247,97.79233087776761,95.50963392022032,95.76188611421412,95.08967627756007,92.48587676786948,91.66944741365424,93.01300254750804,96.69586025106895,103.67027815010348,109.55326929332603,115.08105636457344,120.92212386089143,136.70479989620935,136.72264677097445,136.0921064326919,134.43364171650435,132.4802256805613,116.17945591347164,112.40306503311997,110.79370094463346,112.06249730999683,114.16837639925254,115.55326868339613,108.69637601711402,106.38201258679086,105.86053455233117,108.00805055681309,108.77632636674963,109.28542280600955,159.21549574166679,148.42054331707885,142.35081599614682,142.29800523430526,140.51264002836842,143.9656888083924,151.53736879334804,151.59734784714738,151.7616016546257,152.85030445949374,153.94998126768624,156.28350793184313,157.19817329681536,147.72527981904668,146.83770625325545,145.81544699820682,150.749673428835,148.1916532382383,149.22961322488413,150.19324888497633,28.225177432299375,-13.907963190351241,5.815546824289234,0.68597865,0.30667904,0.36153498,0.29143488,0.3038824,1.0,0.28671402,0.08122808,1.0,0.3002718,0.2994314,0.48250565,0.59383357,0.0,0.37992224,0.6238954,0.37410402,0.21370712,0.49572688,0.61365455,0.83531255,0.023772385,0.001972194,0.00024391708,0.032975446,0.012006792,0.09371656,P25_T26.mp4,9,00:00
